0xb1C2a97F0daa7adcD5EEE963aa020AfD10CAa7F5,29834194;;;;;;;;;;;
0x6977f4dd1a963a59c2f6fb9ae74a025c7569eb52,21218088;;;;;;;;;;;
0xdfde8e1fbeddeed84c04f94a8042e6316a4f5f56,20121656;;;;;;;;;;;
0x4CAaDA50B2F4F82029000805b5fbb7788f58F92E,20000000;;;;;;;;;;;
0x4caada50b2f4f82029000805b5fbb7788f58f92e,18243997;;;;;;;;;;;
0x03efE1330671a84f8682c7a7B622e5c645058695,17376703;;;;;;;;;;;
0x56e99bAedd33C32d3917b63200F8865Cfa81A3c2,15357270;;;;;;;;;;;
0xfefdf6d36d4237bea6261f79c899faf1a97bded6,15215970;;;;;;;;;;;
0x266bcffce206616c6ff7ba5d9d23be58b1b5defb,13661200;;;;;;;;;;;
0xB3e00cB4Ed13bbf09629FB32dB6745fD43a60FEB,12372476;;;;;;;;;;;
0x1aaD1a7710E4Ef245aa6507563c9F50eB37E0536,12068900;;;;;;;;;;;
0x8f253330216a6835b28fc9ea160f160e7fdf9d2f,12049682;;;;;;;;;;;
0x20dF053Fe88dFc4061F384Bc23C2aBA618D18516,11326771;;;;;;;;;;;
0xb1188735e86c159ffe2de01f53e4318d4a66cab5,10929069;;;;;;;;;;;
0xd435a050d8e110b1e2e656fe1d5714b43646630d,10799600;;;;;;;;;;;
0xd13e38a3df1e959f7dfaed49b12b096a32c7c1a5,10783383;;;;;;;;;;;
0x817c05d303d890e0fef4258e28bdc87053bc2ff8,10028666;;;;;;;;;;;
0xde40566e984f6037e4da5151312e07a46d21c6a8,9898000;;;;;;;;;;;
0x8973aeb98d41babad1f7d67433588c807fa20f53,9208607;;;;;;;;;;;
0x80E5c9A3970eF444004bD83a913aBa8B75b92F9e,9000000;;;;;;;;;;;
0xa73DA0895679D8c8F39B6010Ee2e32f4d814B839,8862668;;;;;;;;;;;
0x20904c54c4c6e8a8f7067ba9c9e0d60c65f05dca,8744733;;;;;;;;;;;
0x5f9af8663d604feef190e2032e6019c616569e5f,8499486;;;;;;;;;;;
0x0c42AD3ab4402A825C480BD5f4411c8229c5877f,8203549;;;;;;;;;;;
0x5AF47189B1353c8b8B39b176480446D6b34922e4,8034143;;;;;;;;;;;
0xa98fa3edb288e1f101352890cce962a610fe2467,7967133;;;;;;;;;;;
0xA1952CC22AEe50533B5CA60eB7C97fe735CB3Aff,7680321;;;;;;;;;;;
0x15945e30BC21683800149FF7BBBECd4fEe11E43E,7450645;;;;;;;;;;;
0xABd3645C00cFab1fD21c1Aaf60960C9FF69aD4eC,7285397;;;;;;;;;;;
0xb2ffd99143b06c74261bfe931b50be36520ee620,6652300;;;;;;;;;;;
0xd2b56e0b8168f528f8f5555ecf50a84d4acb5327,5811400;;;;;;;;;;;
0x84bbfcddcf705322cdafc383fb83b4f0a9414c12,5731253;;;;;;;;;;;
0xb1c2a97f0daa7adcd5eee963aa020afd10caa7f5,5611869;;;;;;;;;;;
0xBE5feF3FD32710BE6E7c94223C9619b6c40AED29,5519636;;;;;;;;;;;
0x8e8dF192bb0274c4A6435E9A44ED692EDd83A60F,5310583;;;;;;;;;;;
0x84bb448afdf2b8edc13fa340b63e8f03485b5e14,5247055;;;;;;;;;;;
0x11c6cb773666235e29067571415b2f19949e9b9b,5194000;;;;;;;;;;;
0xB8236D0E6e0cF939DD6AFac65dF0E55CAf35C41F,5169304;;;;;;;;;;;
0x4b4157f647714f7301bfdf995d6d2c16ae77a3a4,5065328;;;;;;;;;;;
0xdb6d7e757fa8183b50c8f5a13cb7bc1aeaa201cb,5018349;;;;;;;;;;;
0x6f55548c6676f62bcaf8e8d3bda2378ae8271c50,5003330;;;;;;;;;;;
0x574d2845197e407de6fbe989dcebcf19dc16a63d,5000000;;;;;;;;;;;
0xe44ebcae1d993543f53fd4253ef6194df682cc13,4997732;;;;;;;;;;;
0xdc8b1f3dfeda8a2b4dd6177bcbd0c787d81af861,4937111;;;;;;;;;;;
0x2b3feba1a31fbcf27286156eeb48bcd5643761c1,4643211;;;;;;;;;;;
0x4ee1005429614364eaf49d1f3d983fbe767d1159,4418013;;;;;;;;;;;
0xaab033ce4d7e7bb2927ca8d1786f77233bff7056,4312000;;;;;;;;;;;
0x8eda189830a3eb338b46c7c6b073ee8745e5dc3f,4223800;;;;;;;;;;;
0xb5fb1e32aabe03eecac0a17c22ad6e0fc1e0250c,4183675;;;;;;;;;;;
0x7abc93e72c14f2a9543a6480ba940dd0baeccd90,4167649;;;;;;;;;;;
0xe1606d1bd96000849b00a41ecb78b5dfa481ad4d,4104673;;;;;;;;;;;
0x52ecd990209b24c427f744de4dd7abfdc36264ca,4086277;;;;;;;;;;;
